,delay,day,duration
8998,180,306,45720
8999,180,306,46440
9000,120,306,49800
9001,180,306,56880
9002,180,306,63480
9003,180,306,64200
9004,60,306,66780
9005,60,306,67260
9006,60,306,67920
9007,120,306,68640
9008,120,306,69420
9009,60,306,69480
9010,60,306,70140
9011,60,306,70860
9012,120,306,71580
9013,60,306,70620
9014,900,306,71160
9015,960,306,71820
9016,1320,306,72600
9017,1680,306,73320
9018,180,306,72600
9019,120,306,73140
9020,60,306,75240
9021,600,306,74400
9022,660,306,74880
9023,660,306,75540
9024,720,306,76200
9025,780,306,76920
9026,660,306,75000
9027,660,306,76260
9028,720,306,76740
9029,720,306,77400
9030,660,306,78120
9031,720,306,78840
9032,120,306,78960
9033,600,306,78600
9034,660,306,79800
9035,660,306,80280
9036,600,306,81000
9037,420,306,81840
9038,420,306,82620
9039,660,306,600
9040,660,306,1140
9041,600,306,1800
9042,300,306,2820
9043,360,306,3540
9044,60,307,65580
9045,420,307,46200
9046,480,307,47400
9047,480,307,47880
9048,780,307,48540
9049,720,307,49260
9050,720,307,49980
9051,240,307,53460
9052,180,307,54660
9053,180,307,55140
9054,180,307,55740
9055,120,307,56460
9056,180,307,57180
9057,660,307,22740
9058,420,307,23940
9059,360,307,24420
9060,300,307,25080
9061,120,307,25860
9062,120,307,26580
9063,420,307,24360
9064,420,307,24960
9065,300,307,25740
9066,240,307,26220
9067,60,307,26940
9068,60,307,27600
9069,120,307,30780
9070,120,307,31500
9071,480,307,32220
9072,60,307,30960
9073,120,307,33480
9074,120,307,31920
9075,360,307,35700
9076,60,307,35580
9077,60,307,38580
9078,60,307,39300
9079,60,307,38640
9080,240,307,40560
9081,60,307,39240
9082,60,307,42960
9083,60,307,41820
9084,60,307,42300
9085,240,307,44220
9086,180,307,42600
9087,120,307,45420
9088,180,307,45900
9089,180,307,46560
9090,180,307,47940
9091,60,307,51480
9092,360,307,49800
9093,180,307,51000
9094,180,307,51480
9095,180,307,52140
9096,180,307,52800
9097,180,307,53520
9098,180,307,52620
9099,120,307,53100
9100,60,307,53760
9101,360,307,56220
9102,1560,307,56760
9103,1500,307,57420
9104,1920,307,58740
9105,300,307,56880
9106,180,307,58260
9107,540,307,58680
9108,480,307,59340
9109,420,307,60060
9110,360,307,60780
9111,60,307,59820
9112,180,307,60240
9113,60,307,62820
9114,120,307,63480
9115,180,307,64200
9116,60,307,67260
9117,120,307,67980
9118,420,307,66780
9119,480,307,67260
9120,480,307,67920
9121,480,307,68640
9122,420,307,69420
9123,60,307,71580
9124,60,307,74400
9125,120,307,74880
9126,120,307,75540
9127,120,307,76200
9128,180,307,76920
9129,180,307,75000
9130,120,307,77820
9131,120,307,78300
9132,180,307,78960
9133,120,307,79680
9134,180,307,80400
9135,120,307,78600
9136,60,307,82380
9137,60,307,83520
9138,60,307,84000
9139,120,307,84660
9140,60,307,85380
9141,180,307,600
9142,180,307,1140
9143,120,307,1800
9144,240,308,46200
9145,60,308,47400
9146,60,308,47880
9147,180,308,53460
9148,240,308,22740
9149,60,308,23940
9150,120,308,24360
9151,180,308,27420
9152,120,308,27960
9153,120,308,28620
9154,60,308,28320
9155,60,308,32220
9156,180,308,30960
9157,60,308,31500
9158,60,308,32160
9159,60,308,31920
9160,60,308,35760
9161,120,308,39360
9162,120,308,40560
9163,120,308,42600
9164,60,308,43800
9165,120,308,45060
9166,60,308,45720
9167,60,308,46440
9168,60,308,49800
9169,300,308,56880
9170,60,308,60960
9171,60,308,63480
9172,180,308,64200
9173,60,308,68640
9174,300,308,75000
9175,120,308,78600
9176,120,308,600
9177,60,309,31860
9178,60,309,33600
9179,120,309,35280
9180,480,309,39060
9181,360,309,40200
9182,300,309,40740
9183,240,309,41400
9184,240,309,42120
9185,240,309,42840
9186,60,309,42660
9187,60,309,46980
9188,480,309,48480
9189,480,309,49860
9190,300,309,51000
9191,180,309,51540
9192,120,309,52200
9193,60,309,53580
9194,120,309,54720
9195,60,309,55200
9196,120,309,55860
9197,120,309,56520
9198,120,309,57240
9199,60,309,57660
9200,60,309,60660
9201,240,310,76080
9202,300,310,76560
9203,420,310,77220
9204,360,310,77940
9205,360,310,78660
9206,300,310,79620
9207,420,310,80100
9208,480,310,80760
9209,420,310,81480
9210,420,310,82200
9211,120,310,83220
9212,180,310,83700
9213,120,310,84420
9214,60,310,85140
9215,60,310,420
9216,60,310,900
9217,60,310,1620
9218,120,311,63540
9219,60,311,64200
9220,120,311,64860
9221,60,311,65580
9222,600,311,46200
9223,540,311,47400
9224,480,311,47880
9225,360,311,48540
9226,180,311,49260
9227,120,311,49980
9228,300,311,53460
9229,300,311,54660
9230,360,311,55140
9231,300,311,55740
9232,420,311,56460
9233,480,311,57180
9234,120,311,24360
9235,60,311,27600
9236,60,311,28320
9237,240,311,31920
9238,120,311,34680
9239,180,311,35100
9240,180,311,35760
9241,120,311,37080
9242,120,311,37140
9243,180,311,37860
9244,180,311,38580
9245,120,311,39300
9246,180,311,38640
9247,180,311,39360
9248,240,311,40560
9249,120,311,41820
9250,180,311,42300
9251,120,311,43020
9252,120,311,44220
9253,120,311,42600
9254,240,311,46440
9255,480,311,49080
9256,540,311,49560
9257,660,311,50220
9258,600,311,51480
9259,120,311,49800
9260,120,311,52140
9261,120,311,52800
9262,120,311,53520
9263,120,311,56220
9264,60,311,56760
9265,420,311,57420
9266,300,311,58740
9267,300,311,56880
9268,120,311,59820
9269,180,311,60240
9270,300,311,60960
9271,120,311,61740
9272,120,311,62460
9273,420,311,61680
9274,480,311,62160
9275,660,311,62820
9276,600,311,63480
9277,600,311,64200
9278,240,311,65820
9279,180,311,66480
9280,660,311,66780
9281,720,311,67260
9282,780,311,67920
9283,720,311,68640
9284,660,311,69420
9285,60,311,72600
9286,180,311,74880
9287,300,311,75540
9288,240,311,76200
9289,240,311,76920
9290,120,311,75000
9291,360,311,78600
9292,180,311,79800
9293,120,311,80280
9294,60,311,84000
9295,120,312,46200
9296,120,312,48540
9297,60,312,49260
9298,60,312,49980
9299,60,312,53460
9300,60,312,54660
9301,60,312,55140
9302,60,312,55740
9303,60,312,57180
9304,60,312,28320
9305,240,312,31920
9306,60,312,37080
9307,60,312,38220
9308,180,312,38640
9309,180,312,39360
9310,180,312,40560
9311,180,312,39240
9312,60,312,40380
9313,60,312,43020
9314,120,312,44220
9315,480,312,42600
9316,300,312,43800
9317,240,312,44340
9318,120,312,45060
9319,1440,312,45720
9320,1500,312,46440
9321,720,312,45420
9322,720,312,45900
9323,900,312,46560
9324,1200,312,47940
9325,480,312,49800
9326,600,312,51000
9327,780,312,51480
9328,1140,312,52140
9329,1080,312,52800
9330,1140,312,53520
9331,60,312,56880
9332,360,312,59820
9333,480,312,60240
9334,360,312,60960
9335,240,312,61740
9336,240,312,62460
9337,120,312,63480
9338,180,312,64200
9339,60,312,68640
9340,60,312,69420
9341,60,312,70620
9342,60,312,72600
9343,120,312,73320
9344,60,312,74400
9345,60,312,74880
9346,60,312,76200
9347,60,312,76920
9348,420,312,75000
9349,180,312,76260
9350,180,312,76740
9351,120,312,77400
9352,240,312,78600
9353,60,312,79800
9354,60,312,83520
9355,180,313,46200
9356,60,313,53460
9357,60,313,24360
9358,120,313,27420
9359,60,313,27960
9360,60,313,29580
9361,60,313,35700
9362,300,313,34680
9363,300,313,35100
9364,300,313,35760
9365,180,313,37080
9366,360,313,35580
9367,660,313,36720
9368,720,313,37140
9369,720,313,37860
9370,660,313,38580
9371,720,313,39300
9372,300,313,38220
9373,360,313,38640
9374,660,313,39360
9375,660,313,40560
9376,120,313,41820
9377,120,313,42300
9378,60,313,44220
9379,240,313,49080
9380,300,313,49560
9381,540,313,50220
9382,480,313,51480
9383,240,313,52620
9384,240,313,53100
9385,360,313,53760
9386,240,313,55140
9387,60,313,56880
9388,480,313,59820
9389,540,313,60240
9390,480,313,60960
9391,360,313,61740
9392,360,313,62460
9393,60,313,62820
9394,60,313,64200
9395,780,313,66780
9396,840,313,67260
9397,900,313,67920
9398,900,313,68640
9399,840,313,69420
9400,360,313,75000
9401,120,313,76260
9402,60,313,76740
9403,60,313,77400
9404,60,313,78600
9405,300,313,82380
9406,360,313,83520
9407,360,313,84000
9408,420,313,84660
9409,420,313,85380
9410,120,314,54660
9411,180,314,55140
9412,240,314,55740
9413,180,314,56460
9414,240,314,57180
9415,60,314,22740
9416,120,314,24360
9417,60,314,24960
9418,60,314,27600
9419,60,314,28320
9420,360,314,38220
9421,420,314,38640
9422,420,314,39360
9423,480,314,40560
9424,120,314,39240
9425,60,314,44220
9426,480,314,49800
9427,720,314,51000
9428,660,314,51480
9429,600,314,52140
9430,540,314,52800
9431,480,314,53520
9432,300,314,53760
9433,120,314,55140
9434,240,314,56880
9435,180,314,60060
9436,300,314,60780
9437,60,314,70140
9438,60,314,74400
9439,360,314,75000
9440,120,314,76260
9441,120,314,76740
9442,60,314,77400
9443,180,314,78600
9444,120,314,79800
9445,120,314,80280
9446,120,314,81840
9447,60,314,82620
9448,120,314,600
9449,240,315,46200
9450,660,315,53460
9451,780,315,54660
9452,900,315,55140
9453,900,315,55740
9454,900,315,56460
9455,900,315,57180
9456,420,315,22740
9457,240,315,23940
9458,300,315,24420
9459,240,315,25080
9460,120,315,25860
9461,180,315,26580
9462,180,315,24360
9463,60,315,24960
9464,60,315,28620
9465,60,315,29520
9466,60,315,30240
9467,840,315,30960
9468,720,315,31500
9469,660,315,32160
9470,540,315,33480
9471,60,315,31920
9472,60,315,35100
9473,120,315,35760
9474,120,315,37080
9475,180,315,38220
9476,240,315,38640
9477,120,315,39360
9478,180,315,40560
9479,60,315,44220
9480,120,315,42600
9481,420,315,43800
9482,360,315,44340
9483,300,315,45060
9484,300,315,45720
9485,300,315,46440
9486,660,315,49800
9487,720,315,51000
9488,720,315,51480
9489,600,315,52140
9490,540,315,52800
9491,540,315,53520
9492,60,315,56880
9493,60,315,60240
9494,60,315,68640
9495,180,315,70140
9496,120,315,70860
9497,120,315,71580
9498,180,315,70620
9499,60,315,71160
9500,60,315,71820
9501,1740,315,74400
9502,1740,315,74880
9503,1680,315,75540
9504,1680,315,76200
9505,1680,315,76920
9506,300,315,75000
9507,180,315,76260
9508,120,315,76740
9509,120,315,77400
9510,60,315,78120
9511,60,315,78840
9512,120,315,77820
9513,120,315,78300
9514,60,315,78960
9515,480,315,78600
9516,360,315,79800
9517,420,315,80280
9518,300,315,81000
9519,120,315,81840
9520,60,315,82620
9521,60,315,82380
9522,60,315,600
9523,60,315,2820
9524,60,315,3540
9525,420,317,42600
9526,1440,317,34620
9527,3780,317,35340
9528,360,317,36420
9529,420,317,36900
9530,360,317,37560
9531,1200,317,38280
9532,2280,317,39000
9533,180,317,41640
9534,60,317,42660
9535,1140,317,47220
9536,1140,317,47700
9537,1080,317,48360
9538,1080,317,49080
9539,1020,317,49800
9540,360,317,76020
9541,420,317,76500
9542,420,317,77160
9543,360,317,77880
9544,420,317,78600
9545,60,317,80100
9546,120,317,81480
9547,120,317,82200
9548,120,317,83220
9549,120,317,83700
9550,60,317,84420
9551,120,318,63540
9552,60,318,64200
9553,60,318,64860
9554,60,318,65580
9555,600,318,46200
9556,480,318,47400
9557,420,318,47880
9558,300,318,48540
9559,240,318,49260
9560,240,318,49980
9561,540,318,53460
9562,420,318,54660
9563,480,318,55140
9564,540,318,55740
9565,540,318,56460
9566,600,318,57180
9567,360,318,22740
9568,420,318,23940
9569,360,318,24420
9570,300,318,25080
9571,180,318,25860
9572,180,318,26580
9573,300,318,35760
9574,240,318,37080
9575,840,318,38220
9576,900,318,38640
9577,780,318,39360
9578,720,318,40560
9579,420,318,39240
9580,480,318,40380
9581,480,318,40860
9582,420,318,41520
9583,300,318,42240
9584,300,318,42960
9585,240,318,41820
9586,180,318,42300
9587,60,318,43020
9588,600,318,42600
9589,420,318,43800
9590,420,318,44340
9591,300,318,45060
9592,360,318,45720
9593,360,318,46440
9594,480,318,45420
9595,480,318,45900
9596,540,318,46560
9597,360,318,47940
9598,60,318,49080
9599,60,318,49560
9600,900,318,49800
9601,1140,318,51000
9602,1140,318,51480
9603,1500,318,52140
9604,1440,318,52800
9605,1440,318,53520
9606,840,318,52620
9607,780,318,53100
9608,720,318,53760
9609,480,318,55140
9610,60,318,56880
9611,60,318,71580
9612,60,318,71820
9613,120,318,73320
9614,600,318,74400
9615,540,318,74880
9616,540,318,75540
9617,480,318,76200
9618,480,318,76920
9619,60,318,76260
9620,60,318,76740
9621,180,318,77820
9622,300,318,78300
9623,240,318,78960
9624,180,318,79680
9625,180,318,80400
9626,480,318,600
9627,420,318,1140
9628,840,318,1800
9629,480,318,2820
9630,480,318,3540
9631,1440,319,63540
9632,1560,319,64200
9633,1620,319,64860
9634,1680,319,65580
9635,360,319,46200
9636,180,319,47400
9637,180,319,47880
9638,240,319,48540
9639,240,319,49260
9640,240,319,49980
9641,180,319,53460
9642,60,319,54660
9643,60,319,55140
9644,180,319,55740
9645,180,319,56460
9646,180,319,57180
9647,900,319,22740
9648,720,319,23940
9649,660,319,24420
9650,720,319,25080
9651,540,319,25860
9652,540,319,26580
9653,360,319,24360
9654,300,319,24960
9655,180,319,25740
9656,180,319,26220
9657,120,319,26940
9658,180,319,27600
9659,180,319,28320
9660,60,319,27420
9661,60,319,29520
9662,120,319,30240
9663,120,319,28320
9664,60,319,29580
9665,120,319,30060
9666,180,319,30780
9667,360,319,31500
9668,360,319,32220
9669,60,319,37080
9670,120,319,38640
9671,120,319,39360
9672,180,319,40560
9673,60,319,39240
9674,60,319,44220
9675,120,319,42600
9676,420,319,49800
9677,300,319,51000
9678,300,319,51480
9679,300,319,52140
9680,300,319,52800
9681,360,319,53520
9682,60,319,53760
9683,420,319,56220
9684,360,319,56760
9685,300,319,57420
9686,180,319,58740
9687,60,319,56880
9688,60,319,60060
9689,120,319,60780
9690,60,319,62160
9691,180,319,67260
9692,300,319,67980
9693,60,319,69480
9694,240,319,70140
9695,240,319,70860
9696,300,319,71580
9697,120,319,70620
9698,60,319,71160
9699,60,319,71820
9700,60,319,72600
9701,120,319,73320
9702,120,319,74400
9703,120,319,74880
9704,60,319,75540
9705,240,319,76200
9706,240,319,76920
9707,420,319,75000
9708,300,319,76260
9709,300,319,76740
9710,240,319,77400
9711,120,319,78120
9712,120,319,78840
9713,120,319,78300
9714,60,319,78960
9715,60,319,78600
9716,120,319,600
9717,60,319,1140
9718,60,319,1800
9719,60,320,46200
9720,60,320,22740
9721,720,320,24360
9722,540,320,24960
9723,420,320,25740
9724,360,320,26220
9725,240,320,26940
9726,180,320,27600
9727,180,320,28320
9728,300,320,27420
9729,240,320,27960
9730,180,320,28620
9731,60,320,32220
9732,360,320,30960
9733,300,320,31500
9734,360,320,32160
9735,360,320,33480
9736,60,320,37080
9737,60,320,39300
9738,60,320,38640
9739,60,320,39360
9740,120,320,40560
9741,60,320,44220
9742,60,320,42600
9743,60,320,47940
9744,240,320,56880
9745,60,320,58680
9746,180,320,59820
9747,360,320,60240
9748,240,320,60960
9749,180,320,61740
9750,240,320,62460
9751,60,320,63480
9752,120,320,64200
9753,180,320,66780
9754,240,320,67260
9755,300,320,67920
9756,360,320,68640
9757,420,320,69420
9758,240,320,70140
9759,180,320,70860
9760,240,320,71580
9761,60,320,75240
9762,540,320,74400
9763,600,320,74880
9764,600,320,75540
9765,600,320,76200
9766,660,320,76920
9767,360,320,75000
9768,420,320,76260
9769,480,320,76740
9770,420,320,77400
9771,300,320,78120
9772,300,320,78840
9773,120,320,77820
9774,180,320,78300
9775,60,320,78960
9776,300,320,78600
9777,240,320,79800
9778,240,320,80280
9779,120,320,81000
9780,720,320,82380
9781,780,320,83520
9782,780,320,84000
9783,60,321,48540
9784,60,321,49980
9785,180,321,53460
9786,300,321,54660
9787,240,321,55140
9788,240,321,55740
9789,120,321,56460
9790,180,321,57180
9791,240,321,22740
9792,300,321,24360
9793,180,321,24960
9794,60,321,25740
9795,180,321,27420
9796,180,321,27960
9797,120,321,28620
9798,60,321,35700
9799,60,321,35760
9800,120,321,38220
9801,180,321,38640
9802,180,321,39360
9803,240,321,40560
9804,360,321,41520
9805,300,321,42240
9806,300,321,42960
9807,60,321,42600
9808,60,321,46440
9809,60,321,49080
9810,420,321,49800
9811,180,321,51000
9812,120,321,51480
9813,480,321,52620
9814,420,321,53100
9815,360,321,53760
9816,120,321,55140
9817,60,321,56880
9818,1380,321,59340
9819,1260,321,60060
9820,1320,321,60780
9821,720,321,60240
9822,660,321,60960
9823,540,321,61740
9824,600,321,62460
9825,60,321,64200
9826,60,321,74400
9827,60,321,74880
9828,180,321,75540
9829,240,321,76200
9830,240,321,76920
9831,180,321,75000
9832,60,321,80280
9833,180,321,600
9834,180,321,1140
9835,180,321,1800
9836,120,322,53460
9837,60,322,57180
9838,120,322,27420
9839,60,322,27960
9840,360,322,30960
9841,300,322,31500
9842,240,322,32160
9843,120,322,33480
9844,180,322,34680
9845,180,322,35100
9846,120,322,35760
9847,60,322,37080
9848,120,322,36720
9849,180,322,37140
9850,60,322,37860
9851,120,322,38220
9852,180,322,38640
9853,120,322,39360
9854,120,322,40560
9855,60,322,45060
9856,180,322,49800
9857,60,322,51000
9858,60,322,51480
9859,60,322,61680
9860,60,322,62160
9861,120,322,62820
9862,120,322,63480
9863,240,322,64200
9864,60,322,67980
9865,60,322,70620
9866,240,322,76200
9867,240,322,76920
9868,180,322,75000
9869,120,322,77820
9870,60,322,78300
9871,60,322,78600
9872,60,322,82380
9873,60,322,83520
9874,60,322,84000
9875,180,322,84660
9876,180,322,85380
9877,1800,325,63540
9878,1800,325,64200
9879,1860,325,64860
9880,2280,325,65580
9881,180,325,46200
9882,120,325,48540
9883,60,325,49260
9884,120,325,49980
9885,120,325,53460
9886,300,325,54660
9887,420,325,55140
9888,480,325,55740
9889,420,325,56460
9890,780,325,57180
9891,780,325,77400
9892,900,325,78600
9893,420,325,22740
9894,360,325,23940
9895,360,325,24420
9896,420,325,25080
9897,240,325,25860
9898,300,325,26580
9899,60,325,24360
9900,180,325,27420
9901,180,325,27960
9902,120,325,28620
9903,60,325,30240
9904,60,325,31920
9905,180,325,35760
9906,60,325,37080
9907,180,325,35580
9908,360,325,36720
9909,480,325,37140
9910,420,325,37860
9911,360,325,38580
9912,360,325,39300
9913,120,325,41520
9914,60,325,42960
9915,300,325,41820
9916,300,325,42300
9917,180,325,43020
9918,180,325,44220
9919,420,325,42600
9920,240,325,43800
9921,180,325,44340
9922,60,325,45060
9923,60,325,45720
9924,60,325,46440
9925,300,325,51480
9926,120,325,49800
9927,420,325,53520
9928,120,325,58740
9929,900,325,56880
9930,1320,325,58260
9931,1500,325,58680
9932,1920,325,59340
9933,1860,325,60060
9934,2280,325,60780
9935,240,325,59820
9936,360,325,60240
9937,660,325,60960
9938,600,325,61740
9939,1200,325,62460
9940,180,325,61680
9941,180,325,62160
9942,180,325,62820
9943,180,325,63480
9944,660,325,64200
9945,2520,325,66780
9946,2640,325,67260
9947,2640,325,67920
9948,2580,325,68640
9949,2940,325,69420
9950,3300,325,70620
9951,3480,325,71160
9952,3540,325,71820
9953,3420,325,72600
9954,3720,325,73320
9955,2460,325,73140
9956,2580,325,73860
9957,2640,325,74520
9958,3060,325,75240
9959,3780,325,74520
9960,3960,325,75000
9961,3960,325,76260
9962,4020,325,76740
9963,4020,325,77400
9964,4140,325,78120
9965,4620,325,78840
9966,2040,325,77820
9967,2160,325,78300
9968,2160,325,78960
9969,2100,325,79680
9970,2520,325,80400
9971,960,325,78600
9972,1380,325,79800
9973,1380,325,80280
9974,1320,325,81000
9975,1080,325,81840
9976,1380,325,82620
9977,180,325,82380
9978,120,325,83520
9979,180,325,84000
9980,180,325,84660
9981,180,325,85380
9982,180,325,3540
9983,60,326,63540
9984,60,326,64200
9985,120,326,65580
9986,240,326,46200
9987,60,326,47400
9988,60,326,47880
9989,120,326,49980
9990,60,326,22740
9991,120,326,25080
9992,180,326,24360
9993,120,326,24960
9994,120,326,25740
9995,180,326,26220
9996,60,326,27420
9997,60,326,27960
9998,60,326,28620
9999,120,326,28320
10000,60,326,30780
10001,60,326,31500
10002,120,326,32220
10003,1980,326,31920
10004,1860,326,33180
10005,1860,326,33660
10006,1860,326,34320
10007,1860,326,35040
10008,1920,326,35700
10009,1380,326,34680
10010,1380,326,35100
10011,1260,326,35760
10012,1560,326,37080
10013,2160,326,35580
10014,2220,326,36720
10015,2280,326,37140
10016,2340,326,37860
10017,2280,326,38580
10018,2280,326,39300
10019,1740,326,38220
10020,1800,326,38640
10021,1680,326,39360
10022,1680,326,40560
10023,660,326,40860
10024,1020,326,41520
10025,900,326,42240
10026,900,326,42960
10027,60,326,43620
10028,180,326,44220
10029,1320,326,42600
10030,1080,326,43800
10031,1080,326,44340
10032,1260,326,45060
10033,1260,326,45720
10034,1320,326,46440
10035,180,326,46560
10036,60,326,47940
10037,60,326,49080
10038,60,326,49560
10039,240,326,49800
10040,180,326,51000
10041,120,326,51480
10042,60,326,52140
10043,120,326,56880
10044,60,326,58260
10045,120,326,58680
10046,120,326,59340
10047,180,326,60060
10048,180,326,60780
10049,660,326,59820
10050,780,326,60240
10051,660,326,60960
10052,540,326,61740
10053,600,326,62460
10054,420,326,70620
10055,360,326,71160
10056,480,326,71820
10057,300,326,72600
10058,300,326,73320
10059,60,326,73140
10060,240,326,73860
10061,240,326,74520
10062,900,326,75240
10063,120,326,75000
10064,60,326,78120
10065,60,326,78840
10066,540,326,77820
10067,480,326,78300
10068,540,326,78960
10069,480,326,79680
10070,480,326,80400
10071,180,326,78600
10072,180,326,79800
10073,240,326,80280
10074,180,326,81000
10075,180,326,85380
10076,240,327,64200
10077,240,327,64860
10078,180,327,65580
10079,180,327,46200
10080,120,327,48540
10081,60,327,49260
10082,60,327,49980
10083,120,327,22740
10084,360,327,24360
10085,360,327,24960
10086,300,327,25740
10087,420,327,26220
10088,300,327,26940
10089,300,327,27600
10090,240,327,28320
10091,60,327,27420
10092,60,327,27960
10093,120,327,31920
10094,60,327,35100
10095,60,327,35760
10096,120,327,37080
10097,60,327,37140
10098,60,327,38220
10099,120,327,38640
10100,240,327,39360
10101,240,327,40560
10102,60,327,42240
10103,480,327,42960
10104,300,327,44220
10105,60,327,42600
10106,120,327,45060
10107,120,327,45720
10108,120,327,46440
10109,120,327,51480
10110,60,327,49800
10111,240,327,56880
10112,60,327,58680
10113,60,327,59340
10114,60,327,60060
10115,120,327,60780
10116,60,327,67980
10117,360,327,74400
10118,420,327,74880
10119,360,327,75540
10120,360,327,76200
10121,360,327,76920
10122,300,327,75000
10123,180,327,76260
10124,180,327,76740
10125,60,327,77400
10126,60,327,78300
10127,60,327,78960
10128,60,327,80400
10129,300,327,78600
10130,180,327,79800
10131,120,327,80280
10132,120,327,81000
10133,360,327,600
10134,1020,327,1140
10135,960,327,1800
10136,540,327,2820
10137,540,327,3540
10138,120,328,46200
10139,60,328,53460
10140,60,328,55140
10141,120,328,55740
10142,60,328,56460
10143,120,328,57180
10144,120,328,22740
10145,120,328,24360
10146,420,328,35700
10147,60,328,37080
10148,60,328,35580
10149,60,328,37140
10150,60,328,38580
10151,60,328,39300
10152,60,328,38640
10153,60,328,40560
10154,180,328,41820
10155,120,328,42300
10156,120,328,44220
10157,60,328,42600
10158,300,328,43800
10159,300,328,44340
10160,180,328,45060
10161,780,328,45720
10162,720,328,46440
10163,60,328,49800
10164,180,328,52620
10165,120,328,53100
10166,60,328,53760
10167,120,328,56880
10168,60,328,59340
10169,60,328,60060
10170,180,328,60780
10171,60,328,61680
10172,120,328,62160
10173,60,328,62820
10174,60,328,63480
10175,60,328,64200
10176,120,328,69420
10177,60,328,71580
10178,60,328,75240
10179,180,328,74400
10180,240,328,74880
10181,120,328,75540
10182,120,328,76200
10183,120,328,76920
10184,120,328,75000
10185,180,328,78840
10186,120,328,78600
10187,120,328,82620
10188,60,328,85380
10189,60,328,3540
10190,180,329,63540
10191,120,329,64200
10192,60,329,64860
10193,60,329,65580
10194,240,329,46200
10195,120,329,53460
10196,120,329,55140
10197,180,329,55740
10198,120,329,56460
10199,180,329,57180
10200,60,329,22740
10201,60,329,24360
10202,60,329,24960
10203,60,329,25740
10204,60,329,26220
10205,120,329,27420
10206,120,329,27960
10207,60,329,28620
10208,60,329,35700
10209,60,329,37080
10210,60,329,37140
10211,120,329,38220
10212,180,329,38640
10213,180,329,40560
10214,120,329,42600
10215,60,329,45420
10216,120,329,45900
10217,60,329,46560
10218,120,329,59820
10219,180,329,60240
10220,120,329,60960
10221,60,329,62460
10222,120,329,66780
10223,180,329,67260
10224,120,329,67920
10225,60,329,68640
10226,120,329,69060
10227,180,329,69480
10228,120,329,70140
10229,60,329,71580
10230,60,329,76920
10231,300,329,75000
10232,60,329,76260
10233,120,329,76740
10234,60,329,77400
10235,240,329,78120
10236,240,329,78840
10237,360,329,77820
10238,360,329,78300
10239,300,329,78960
10240,180,329,79680
10241,120,329,80400
10242,120,329,78600
10243,60,329,84000
10244,180,329,600
10245,60,329,1140
10246,120,330,39000
10247,360,330,42600
10248,600,330,43800
10249,660,330,44280
10250,780,330,44940
10251,660,330,45660
10252,660,330,46380
10253,120,330,46200
10254,120,330,49800
10255,60,330,52080
10256,120,330,53400
10257,60,330,57180
10258,120,330,60600
10259,180,330,62880
10260,240,330,64200
10261,60,330,65400
10262,120,330,65880
10263,60,330,66540
10264,180,330,67800
10265,60,330,69480
10266,60,330,70140
10267,60,330,71580
10268,600,330,71400
10269,480,330,72600
10270,480,330,73080
10271,480,330,73740
10272,420,330,74460
10273,420,330,75180
10274,120,330,75000
10275,60,330,76680
10276,60,330,77340
10277,60,330,78060
10278,60,330,78780
10279,840,330,78600
10280,720,330,79800
10281,780,330,80280
10282,780,330,80940
10283,720,330,81660
10284,720,330,82380
10285,60,331,54420
10286,240,331,54900
10287,420,331,55560
10288,420,331,56280
10289,480,331,57000
10290,120,331,61620
10291,180,331,62100
10292,120,331,62760
10293,60,331,63480
10294,60,331,64200
10295,60,331,65220
10296,60,331,65700
10297,120,331,66360
10298,60,331,67080
10299,60,331,67800
10300,60,331,66840
10301,60,331,67860
10302,120,331,68520
10303,180,331,69240
10304,60,331,68820
10305,60,331,69300
10306,120,331,69960
10307,60,331,70680
10308,60,331,71400
10309,60,331,80100
10310,240,331,480
10311,300,331,900
10312,180,331,1620
10313,60,331,2340
10314,60,332,53460
10315,240,332,22740
10316,60,332,23940
10317,60,332,27600
10318,60,332,28320
10319,120,332,27420
10320,180,332,27960
10321,120,332,28620
10322,240,332,31920
10323,420,332,34320
10324,300,332,35040
10325,360,332,35700
10326,60,332,37080
10327,60,332,37140
10328,120,332,38220
10329,120,332,38640
10330,120,332,42600
10331,120,332,49800
10332,60,332,51000
10333,180,332,56880
10334,60,332,58680
10335,60,332,60240
10336,120,332,60960
10337,300,332,70140
10338,180,332,70860
10339,180,332,71580
10340,120,332,73320
10341,300,332,75000
10342,120,332,76260
10343,120,332,76740
10344,60,332,77400
10345,60,332,78600
10346,60,332,79800
10347,60,332,80280
10348,1260,332,600
10349,1260,332,1140
10350,1260,332,1800
10351,960,332,2820
10352,1020,332,3540
10353,60,333,22740
10354,60,333,25860
10355,60,333,26580
10356,840,333,27420
10357,780,333,27960
10358,960,333,28620
10359,840,333,29520
10360,900,333,30240
10361,180,333,30780
10362,120,333,31500
10363,120,333,32220
10364,60,333,37080
10365,180,333,38220
10366,180,333,38640
10367,60,333,39360
10368,180,333,40560
10369,120,333,42960
10370,60,333,42600
10371,60,333,49800
10372,60,333,53760
10373,120,333,56880
10374,60,333,60240
10375,60,333,67260
10376,60,333,67920
10377,120,333,68640
10378,60,333,69420
10379,180,333,82380
10380,600,333,83520
10381,600,333,84000
10382,600,333,84660
10383,420,333,600
10384,360,333,1140
10385,300,333,1800
10386,120,334,46200
